,start_time,datetime,year,month,day,id_tweet,tweet
0,1558729302,2019-05-24 16:21:42+00:00,2019,5,24,1131958459442827264,UPDATE: New Brunswick Station: Inbound (Eastbound) Elevator Returned to Service - Effective Immediately https://t.co/xO1QeIrmrq
1,1558717837,2019-05-24 13:10:37+00:00,2019,5,24,1131910373546844160,New Brunswick Station: Inbound (Eastbound) Platform Elevator Temporarily Out of Service - Effective Immediately https://t.co/xO1QeIrmrq
2,1558715065,2019-05-24 12:24:25+00:00,2019,5,24,1131898746567106562,UPDATE: New Brunswick Station: Inbound (Eastbound) Elevator Returned to Service - Effective Immediately https://t.co/Pka46ZcDfP
3,1558713524,2019-05-24 11:58:44+00:00,2019,5,24,1131892282624487424,"NEC train #3924, the 8:06am from Newark Penn Station is 10 min. late due to earlier congestion from train #3712."
4,1558662373,2019-05-23 21:46:13+00:00,2019,5,23,1131677738329362438,"NEC train #3867, the 5:40pm from NPS, is up to 10 min. late due to Amtrak train #A193 ahead."
5,1558653478,2019-05-23 19:17:58+00:00,2019,5,23,1131640431857549313,"NEC train #3937, the 3:14pm from NPS, is up to 15 min. late due to earlier police assistance."
6,1558652795,2019-05-23 19:06:35+00:00,2019,5,23,1131637567378677762,"NEC train #3849, the  2:55pm from Metuchen, is up to 10 min. late due to earlier congestion."
7,1558651701,2019-05-23 18:48:21+00:00,2019,5,23,1131632978977800192,The Outbound (Westbound) Elevator at Rahway Station is Temporarily Out of Service - Effective Immediately https://t.co/ozA5VHG02X
8,1558642700,2019-05-23 16:18:20+00:00,2019,5,23,1131595225980375040,"NEC train #3837, the  12:17pm from Princeton Jct., is up to 15 min. late due to Amtrak train #a125 ahead."
9,1558634435,2019-05-23 14:00:35+00:00,2019,5,23,1131560559797784576,"Update: NEC train #3831, the 9:46am from Secaucus is 10 min. late due to earlier police assistance."
10,1558633973,2019-05-23 13:52:53+00:00,2019,5,23,1131558622637510657,"NEC train #3831, the 9:46am from Secaucus is up to 10 min. late due to police assistance. An update will follow."
11,1558630898,2019-05-23 13:01:38+00:00,2019,5,23,1131545723638558722,"Update: NEC train #3827, the 8:46am from Newark Penn Station is up to 25 min. late due to earlier police assistance at Secaucus."
12,1558630751,2019-05-23 12:59:11+00:00,2019,5,23,1131545109131157504,"NEC train #3915, the 8:48am from Secaucus is up to 15 min. late due to congestion from train #3827."
13,1558630611,2019-05-23 12:56:51+00:00,2019,5,23,1131544519449731073,"NEC train #3827, the 8:37am from Secaucus is up to 20 min. late due to police assistance. Update to follow."
14,1558621521,2019-05-23 10:25:21+00:00,2019,5,23,1131506394241404928,Update: NEC train #3823 the 7:53am from PSNY will operate Thursday 5/23.
15,1558620535,2019-05-23 10:08:55+00:00,2019,5,23,1131502258766663680,"NEC train #3823 the 7:53am from PSNY is cancelled Thursday 5/23, due to engineer availability. Customers to train #… https://t.co/HJNV8tVMyj"
16,1558619228,2019-05-23 09:47:08+00:00,2019,5,23,1131496778233208833,"NEC train #3809, the 4:54am from Princeton Junction, is up to 15 min. late due to Amtrak track maintenance."
17,1558575088,2019-05-22 21:31:28+00:00,2019,5,22,1131311639041585152,"NEC train #3861, the 5:21pm from Metuchen, is up to 15 min. late due to  Amtrak train #A2167 ahead."
18,1558574860,2019-05-22 21:27:40+00:00,2019,5,22,1131310683948236801,"NEC train #3957, the 6:01pm from PSNY, is cancelled due to equipment availability. Customers to train #3959, the 6:12pm from PSNY."
19,1558574315,2019-05-22 21:18:35+00:00,2019,5,22,1131308399587672064,"NEC train #3860, the 5:14pm from NPS, is cancelled due to a mechanical problem. Customers to train #3260 at NPS for service to PSNY."
20,1558566372,2019-05-22 19:06:12+00:00,2019,5,22,1131275083375415297,"Hamilton Station: Parking Restrictions due to Parking Deck Repair &amp; Maintenance Work - Tuesday, May ... https://t.co/VMxjMfLBwV"
21,1558563607,2019-05-22 18:20:07+00:00,2019,5,22,1131263485051068417,UPDATE: Newark Penn Station: Track A Elevator Returned to Service - Effective Immediately https://t.co/BfGH1nrDfX
22,1558550305,2019-05-22 14:38:25+00:00,2019,5,22,1131207694679977984,Newark Penn Station: Track A Elevator Temporarily Out of Service - Effective Immediately https://t.co/BfGH1nrDfX
23,1558538876,2019-05-22 11:27:56+00:00,2019,5,22,1131159757656604672,"NEC train #3712, the 7:39am from Jersey Ave is cancelled Wednesday, 5/22 due to mechanical problems. Customers to t… https://t.co/QMAqNSS3PF"
24,1558537607,2019-05-22 11:06:47+00:00,2019,5,22,1131154435223228416,"NEC train #3817, the 6:38am from PSNY was cancelled Wednesday, 5/22 due to mechanical problems. Customers to train… https://t.co/bdRpMwxCMq"
25,1558537284,2019-05-22 11:01:24+00:00,2019,5,22,1131153078168760320,"NEC train #3705, the 6:31am from PSNY was cancelled Wednesday, 5/22 due to mechanical problems. Customers to train… https://t.co/GnVJMvihHg"
26,1558527195,2019-05-22 08:13:15+00:00,2019,5,22,1131110764356485120,"NEC train #3702 5:26am from Jersey Ave, is cancelled Wednesday 5/22 due to equipment availability. Customers to tra… https://t.co/XxYWyL5ZJc"
27,1558499144,2019-05-22 00:25:44+00:00,2019,5,22,1130993106898292736,"NEC train #3963, the 8:14pm from Princeton Junction, is up to 15 min. late due to earlier speed restrictions."
28,1558494886,2019-05-21 23:14:46+00:00,2019,5,21,1130975250802454528,NEC train #3875 the 7:05pm from Newark Penn Station is up to 15 min. late following an earlier disabled Amtrak train near PSNY.
29,1558494422,2019-05-21 23:07:02+00:00,2019,5,21,1130973301055131648,NEC train #3961 the 6:55pm from Newark Penn Station is up to 15 min. late due to equipment availability.
30,1558475183,2019-05-21 17:46:23+00:00,2019,5,21,1130892607868026880,"NEC train #3843, the 1:40pm from Jersey Ave, is up to 10 min. late due to late Amtrak train A2159 ahead."
31,1558473398,2019-05-21 17:16:38+00:00,2019,5,21,1130885122700525569,"Northeast Corridor, North Jersey Coast Line &amp; Morris &amp; Essex Lines: Possible Delays due to Track Wor... https://t.co/9h7N5deltm"
32,1558469914,2019-05-21 16:18:34+00:00,2019,5,21,1130870507769913344,"NEC train #3837, the 12:17pm from Princeton Jct., is up to 10 min. late due to late Amtrak train A125 ahead."
33,1558462313,2019-05-21 14:11:53+00:00,2019,5,21,1130838628358414337,"NEC train #3917, the 10:03am from Princeton Jct., is up to 15 min. late due to earlier congestion from an Amtrak train ahead."
34,1558457293,2019-05-21 12:48:13+00:00,2019,5,21,1130817571287121922,"NEC train #3713, the 8:40am from Linden, is up to 10 min. late due to earlier congestion."
35,1558456277,2019-05-21 12:31:17+00:00,2019,5,21,1130813309685587968,"NEC train #3825, the 8:21am from Secaucus, is up to 10 min. late due to congestion from late train #6613."
36,1558417107,2019-05-21 01:38:27+00:00,2019,5,21,1130649018768461824,"Update:NEC train #3892 the 11:51pm from Trenton, will operate today Monday 5/20."
37,1558416269,2019-05-21 01:24:29+00:00,2019,5,21,1130645504549904384,"NEC train #3892 the 11:51pm from Trenton, is cancelled Monday 5/20 due to engineer availability. Customers to train… https://t.co/uUGWu4UnJx"
38,1558412306,2019-05-21 00:18:26+00:00,2019,5,21,1130628881734619141,"NEC train #3887 the 9:06pm from PSNY, is cancelled Monday 5/20 due to engineer availability. Customers to train #3889 the 9:35pm from PSNY."
39,1558408939,2019-05-20 23:22:19+00:00,2019,5,20,1130614761140477954,"NEC train #3873, the 7:03pm from Edison, is up to 20 min. late due to making additional stops for cancelled train #3959."
40,1558407033,2019-05-20 22:50:33+00:00,2019,5,20,1130606768634122240,NEC train #3873 the 6:46pm from Rahway is up to 15 min. late due to an additional stop made today.
41,1558404292,2019-05-20 22:04:52+00:00,2019,5,20,1130595268808851456,"NEC train #3175 the 6:37pm from PSNY is cancelled Monday, 5/20 due to equipment availability. Customers to train #3… https://t.co/lEX5fs19kQ"
42,1558404074,2019-05-20 22:01:14+00:00,2019,5,20,1130594356073779200,"NEC train #3959 the 6:12pm from PSNY is cancelled Monday, 5/20 due to equipment availability. Customers to train #3… https://t.co/fytjRyuMzO"
43,1558403745,2019-05-20 21:55:45+00:00,2019,5,20,1130592976135172099,NEC train #3861 the 5:45pm from Princeton Jct. is up to 15 min. late due to an operational issue.
44,1558400091,2019-05-20 20:54:51+00:00,2019,5,20,1130577650119000064,"NEC train #3864, the 4:44pm from Trenton, is cancelled due to mechanical problems. Customers to train #3866 the 5:04pm from Trenton."
45,1558397651,2019-05-20 20:14:11+00:00,2019,5,20,1130567415795003393,"NEC train #3896, the 4:12pm from Trenton, is cancelled due  to mechanical problems. Customers to train #3862, the 4:36pm from Trenton."
46,1558391667,2019-05-20 18:34:27+00:00,2019,5,20,1130542316001878018,NEC train #3847 the 2:21pm from Metro Park is up to 15 min. late due to congestion following A2121.
47,1558383513,2019-05-20 16:18:33+00:00,2019,5,20,1130508118411100162,NEC train #3837 the 12:17pm from Princeton Jct. is up to 10 min. late due to congestion following A125.
48,1558374129,2019-05-20 13:42:09+00:00,2019,5,20,1130468755623096321,NEC train #3829 the 9:19am from PSNY is up to 20 min. late due to equipment availability.
49,1558371843,2019-05-20 13:04:03+00:00,2019,5,20,1130459170325565442,New Brunswick Station: Inbound (Eastbound) Platform Elevator Temporarily Out of Service - Effective Immediately https://t.co/Pka46ZcDfP
50,1558369469,2019-05-20 12:24:29+00:00,2019,5,20,1130449213505056768,"NEC train #3713, the 8:14am from Secaucus is up to 10 min. late due to equipment availability."
51,1558369169,2019-05-20 12:19:29+00:00,2019,5,20,1130447954777661441,"NEC train #3928, the 8:05am Princeton Junction is up to 20 min. late due to an earlier mechanical problem."
52,1558368940,2019-05-20 12:15:40+00:00,2019,5,20,1130446991291498498,"NEC train #3932, the 8:26am from Trenton is cancelled Monday, 5/20 due to a mechanical problem. Customers to train… https://t.co/QxguIgZbYq"
53,1558367847,2019-05-20 11:57:27+00:00,2019,5,20,1130442409471631360,"NEC train #3821, the 7:46am from Linden is up to 15 min. late due to congestion from train #3221."
54,1558362335,2019-05-20 10:25:35+00:00,2019,5,20,1130419287775166464,"NEC train #3712, the 7:39am from Jersey Ave is cancelled Monday, 5/20 due to equipment availability. Customers to t… https://t.co/4bUStHh6br"
55,1558362085,2019-05-20 10:21:25+00:00,2019,5,20,1130418239543152641,"NEC train #3705, the 6:31am from PSNY is cancelled Monday, 5/20 due to equipment availability. Customers to train #… https://t.co/j4XI9SMans"
56,1558355347,2019-05-20 08:29:07+00:00,2019,5,20,1130389981342654464,"NEC train #3702 5:26am from Jersey Ave, is cancelled Mon 5/20 due to equipment availability. Customers to train #37… https://t.co/jNDh7pv9Ke"
57,1558340461,2019-05-20 04:21:01+00:00,2019,5,20,1130327544698421248,"NEC train #7885, the 12:02pm from Metuchen, is up to 20 min. late due to heavy customer travel."
58,1558340146,2019-05-20 04:15:46+00:00,2019,5,20,1130326221588451329,"NJCL train #7276, the 11:43pm from Red Bank, is cancelled due to mechanical issues. Customers may use train #3200."
59,1558333387,2019-05-20 02:23:07+00:00,2019,5,20,1130297870991724546,"NEC train #7877, the 10:11pm from New Brunswick, is up to 15 min. late due to heavy customer travel."
60,1558319761,2019-05-19 22:36:01+00:00,2019,5,19,1130240720705658881,"NEC train #7861, the 6:28pm from Princeton Jct., is up to 15 min. late due to heavy customer travel."
61,1558311152,2019-05-19 20:12:32+00:00,2019,5,19,1130204613670576129,"NEC train #7853, the 3:58pm from Metropark is up to 15 min. late due to earlier mechanical problems."
62,1558304261,2019-05-19 18:17:41+00:00,2019,5,19,1130175707936698369,"NEC train #7845, the 2:07pm from Edison is up to 10 min. late due to earlier congestion from train #7245."
63,1558303982,2019-05-19 18:13:02+00:00,2019,5,19,1130174539122565120,"NEC train #7840, the 1:59pm from Trenton is up to 15 min. late due to congestion from Amtrak train A666."
64,1558241956,2019-05-19 00:59:16+00:00,2019,5,19,1129914384971685893,"NEC train #7873, the 8:42pm from Elizabeth is up to 15 min. late due to congestion from train #7273."
65,1558231114,2019-05-18 21:58:34+00:00,2019,5,18,1129868906934493185,"Correction: NEC train #7859, the 5:37pm from Metuchen is up to 20 min. late due to heavy customer travel."
66,1558230270,2019-05-18 21:44:30+00:00,2019,5,18,1129865370477768704,"NEC train #7853, the 5:32pm from Metropark is up to 20 min. late due to heavy customer travel."
67,1558226793,2019-05-18 20:46:33+00:00,2019,5,18,1129850784647131137,"NEC train #7853, the 4:27pm from Princeton Jct., is up to 25 min. late due to a signal problem."
68,1558223159,2019-05-18 19:45:59+00:00,2019,5,18,1129835545050460168,"NEC train #7657, the 3:56pm from PSNY, is cancelled due to engineer availability. Customers may use train #7257, the 4:07pm from PSNY."
69,1558214679,2019-05-18 17:24:39+00:00,2019,5,18,1129799975456727040,"NEC train #7841, the 1:02pm from Metuchen, is up to 20 min. late due to a signal issue."
70,1558155700,2019-05-18 01:01:40+00:00,2019,5,18,1129552601190719488,"NEC train #3969, the 8:16pm from PSNY was cancelled due to equipment availability. Customers to train #3885, the 9:01pm from EWR."
71,1558146981,2019-05-17 22:36:21+00:00,2019,5,17,1129516028164231168,"NEC train #3867, the 6:29pm from Princeton Junction is up to 10 min. late due to congestion from train #3955 ahead."
72,1558145216,2019-05-17 22:06:56+00:00,2019,5,17,1129508627012816896,"NEC train #3862, the 5:46pm from Newark Penn Station is up to 20 min. late due to overhead wire issues at Newark."
73,1558143141,2019-05-17 21:32:21+00:00,2019,5,17,1129499922909335552,"NJ TRANSIT Rail Service for Memorial Day Weekend - Friday, May 24 to Monday, May 27, 2019 https://t.co/5buRIFYbN0"
74,1558142852,2019-05-17 21:27:32+00:00,2019,5,17,1129498711179038725,"NEC train #3961, the 6:39pm from PSNY, is cancelled Friday 5/17 due to engineer availability. Customers to train #3… https://t.co/ANn6PztBVz"
75,1558137140,2019-05-17 19:52:20+00:00,2019,5,17,1129474754526797830,"Update correction: NEC train #3943, the 4:13pm from PSNY, will operate today 5/17."
76,1558137001,2019-05-17 19:50:01+00:00,2019,5,17,1129474171224961031,"Update: NJCL train #3943, the 4:13pm from PSNY, will operate today 5/17."
77,1558133488,2019-05-17 18:51:28+00:00,2019,5,17,1129459434957234176,"NEC train #3943, the 4:13pm from PSNY, is cancelled Friday 5/17 due to engineer availability. Customers to train 3861, the 4:30pm from PSNY."
78,1558117846,2019-05-17 14:30:46+00:00,2019,5,17,1129393829742874624,Newark Penn Station: Track 1 Elevator Temporarily Out of Service - Effective Immediately https://t.co/uzwvvGF4yT
79,1558108941,2019-05-17 12:02:21+00:00,2019,5,17,1129356476219367426,"NEC train #3932, the 8:26am from Trenton is cancelled Friday, 5/17 due to manpower shortage. Customers to train #39… https://t.co/oB2hsne1uz"
80,1558068279,2019-05-17 00:44:39+00:00,2019,5,17,1129185929778946048,"NEC train #3881, the 8:34pm from Metuchen, is up to 15 min. late due to earlier congestion."
81,1558059097,2019-05-16 22:11:37+00:00,2019,5,16,1129147418858201088,"Update: NEC train #3871, the 5:51pm from PSNY is up to 15 min. late due to an Amtrak signal issue in PSNY."
82,1558058597,2019-05-16 22:03:17+00:00,2019,5,16,1129145318631567360,"NEC train #3871, the 5:51pm from PSNY is subject to up to 15 min. delay due to an Amtrak signal issue in PSNY."
83,1558046486,2019-05-16 18:41:26+00:00,2019,5,16,1129094521202061313,"NEC train #3848, the 2:27pm from Secaucus is up to 10 min. late due to congestion from train #6238."
84,1558038286,2019-05-16 16:24:46+00:00,2019,5,16,1129060128806903808,"NEC train #3837, the 12:17pm from Princeton Junction is up to 10 min. late due to congestion from Amtrak A125 ahead."
85,1557990247,2019-05-16 03:04:07+00:00,2019,5,16,1128858641174548481,"Update: NEC train #3886, the 10:19pm from Edison, is up to 35min. late due to earlier police activity."
86,1557990113,2019-05-16 03:01:53+00:00,2019,5,16,1128858079184019456,"Update: NEC train #3889, the 10:25pm from Edison, is up to 35min. late due to earlier police activity."
87,1557989537,2019-05-16 02:52:17+00:00,2019,5,16,1128855659812917251,"NEC train #3889, the 10:25pm from Edison, is up to 25min. late due to police activity."
88,1557989231,2019-05-16 02:47:11+00:00,2019,5,16,1128854377417068544,"NEC train #3886, the 10:19pm from Princeton Junction, is up to 20min. late due to police activity."
89,1557974086,2019-05-15 22:34:46+00:00,2019,5,15,1128790853680599040,"NEC train #3867, the 6:29pm from Princeton Junction is up to 10 min. late due to congestion from train #3955 ahead."
90,1557971607,2019-05-15 21:53:27+00:00,2019,5,15,1128780458131623936,"NEC train #3725, the 5:49pm from Metropark is up to 10 min. late due to congestion from late train #3511."
91,1557934255,2019-05-15 11:30:55+00:00,2019,5,15,1128623790211117057,"NEC train #3718, the 8:40am from Jersey Ave., is cancelled at Jersey Ave only, due to manpower shortage. Customers… https://t.co/5ChKU92TgQ"
92,1557930937,2019-05-15 10:35:37+00:00,2019,5,15,1128609874122813442,"NEC train #3709, the 7:27am from PSNY is cancelled Wednesday, 5/15 due to manpower shortage. Customers to train #37… https://t.co/KatLoB4pAi"
93,1557927331,2019-05-15 09:35:31+00:00,2019,5,15,1128594752159518720,"NEC train #3812, the 5:21am from Trenton, has been cancelled due to an operational issue. Customers to train #3814… https://t.co/pfLn8C6BIE"
94,1557795449,2019-05-13 20:57:29+00:00,2019,5,13,1128041597495590912,"NEC train #3864, the 4:44pm from Trenton, is up to 15 min. late due to equipment availability."
95,1557793964,2019-05-13 20:32:44+00:00,2019,5,13,1128035366999678976,"Northeast Corridor, North Jersey Coast Line &amp; Morris &amp; Essex Lines: Possible Delays due to Track Wor... https://t.co/VtHwsg5Pus"
96,1557789133,2019-05-13 19:12:13+00:00,2019,5,13,1128015105181003776,"NEC train #3849, the 3:00pm from Edison, is up to 15 min. late due to congestion from an earlier late Amtrak train A93 ahead."
97,1557760764,2019-05-13 11:19:24+00:00,2019,5,13,1127896116383682560,"MetLife Stadium: NJ TRANSIT Offers Shuttle Service for BTS Concert - Saturday, May 18 &amp; Sunday, May 19, 2019 https://t.co/7XjAaZvKWV"
98,1557760053,2019-05-13 11:07:33+00:00,2019,5,13,1127893136523526144,"NEC train #3815, the 6:57am from Metuchen is up to 10 min. late due to earlier police assistance at Rahway."
99,1557526820,2019-05-10 18:20:20+00:00,2019,5,10,1126914887488344066,"NEC train #3843, the 1:59pm from Hamilton is up to 15 min. late due to mechanical problem."
100,1557522122,2019-05-10 17:02:02+00:00,2019,5,10,1126895180169273345,"NEC #3839, the 12:56pm from Princeton Junction is up to 10 min. late due to congestion from Amtrak A91."
101,1557520994,2019-05-10 16:43:14+00:00,2019,5,10,1126890449325760513,Hamilton Station: Outbound (Westbound) Elevator Temporarily Out of Service - Effective Immediately https://t.co/2AxzrSZ52o
102,1557510929,2019-05-10 13:55:29+00:00,2019,5,10,1126848232062160896,"Elizabeth Station: Eastbound Walkway &amp; Staircase Temporarily Closed for Construction - Wednesday, Ma... https://t.co/mJMYYjxyjn"
103,1557463444,2019-05-10 00:44:04+00:00,2019,5,10,1126649067122102272,"NEC train #3965, the 8:34pm from Jersey Ave., is up to 10 min. late due to an earlier speed restriction."
104,1557446728,2019-05-09 20:05:28+00:00,2019,5,9,1126578954700296194,"NEC train #3853, the 3:52pm from Metropark is up to 10 min. late due to a speed restriction."
105,1557444570,2019-05-09 19:29:30+00:00,2019,5,9,1126569904562425856,"Update: NEC train #3937, the 3:14pm from Newark Penn Station is up to 15 min. late due to earlier police assistance at Newark Penn Station."
106,1557444259,2019-05-09 19:24:19+00:00,2019,5,9,1126568600758779904,"NEC train #3937, the 3:14pm from Newark Penn Station is subject to up to 10 min. delay due to police assistance at Newark Penn Station."
107,1557443594,2019-05-09 19:13:14+00:00,2019,5,9,1126565810997276672,"NJ TRANSIT to Host Customer Forum at Penn Station New York - Thursday, May 16, 2019 https://t.co/E4wwFoPYZj"
108,1557443473,2019-05-09 19:11:13+00:00,2019,5,9,1126565301540278272,"NJ TRANSIT to Host Customer Forum at Hoboken Station - Wednesday, May 15, 2019 https://t.co/47JYXewumV"
109,1557419575,2019-05-09 12:32:55+00:00,2019,5,9,1126465066927370240,"NEC train #3711, the 8:20am from Metuchen, is up to 15 min. late due to a speed restriction."
110,1557411266,2019-05-09 10:14:26+00:00,2019,5,9,1126430215671091200,"Update: NEC train #3708, the 6:52am from Jersey Ave, will operate today,  5/9/19."
111,1557410122,2019-05-09 09:55:22+00:00,2019,5,9,1126425418360340480,"NEC train #3708, the 6:52am from Jersey Ave is cancelled Thursday, 5/9 due to mechanical problems. Customers to tra… https://t.co/OIuSw3epG8"
112,1557409761,2019-05-09 09:49:21+00:00,2019,5,9,1126423904963133440,"NEC train #3701, the 5:41am from PSNY is cancelled Thursday, 5/9 due to mechanical problems. Customers to train #3705, the 6:31am from PSNY."
113,1557362010,2019-05-08 20:33:30+00:00,2019,5,8,1126223621515567109,"NEC train #3855, the 4:23pm from New Brunswick is up to 10 min. late due to a speed restriction near Metuchen."
114,1557347874,2019-05-08 16:37:54+00:00,2019,5,8,1126164333719891969,"NEC train #3839, the 12:26pm from Metuchen is up to 10 min. late due to a speed restriction near Metuchen."
115,1557346722,2019-05-08 16:18:42+00:00,2019,5,8,1126159499524562944,UPDATE: Elizabeth Station: Westbound (Outbound) Elevator Returned to Service - Effective Immediately https://t.co/oxnzwDbiBo
116,1557334571,2019-05-08 12:56:11+00:00,2019,5,8,1126108533341196290,Elizabeth Station: Westbound (Outbound) Elevator Temporarily Out of Service - Effective Immediately https://t.co/oxnzwDbiBo
117,1557283812,2019-05-07 22:50:12+00:00,2019,5,7,1125895634337304576,"Update: NEC train #3873, the 6:30pm from Newark Penn Station is up to 20 min. late due to earlier mechanical problems."
118,1557283535,2019-05-07 22:45:35+00:00,2019,5,7,1125894472699711489,"NEC train #3873, the 6:30pm from Newark Penn Station is subject to up to 20 min. delay due to mechanical problems."
119,1557283191,2019-05-07 22:39:51+00:00,2019,5,7,1125893031364894720,"NEC train #3867, the 6:29pm from Princeton Junction is up to 10 min. late due to congestion from train #3955 ahead."
120,1557282300,2019-05-07 22:25:00+00:00,2019,5,7,1125889293145268224,"Update: NEC train #3873, the 6:14pm from PSNY is up to 10 min. late due to earlier mechanical problems."
121,1557282164,2019-05-07 22:22:44+00:00,2019,5,7,1125888722384429057,"NEC train #3873, the 6:14pm from PSNY is subject to up to 10 min. delay due to mechanical problems."
122,1557281701,2019-05-07 22:15:01+00:00,2019,5,7,1125886781692502018,"NEC train #3951, the 6:07pm from Princeton Junction is up to 10 min. late due to congestion from Amtrak train A193 ahead."
123,1557276985,2019-05-07 20:56:25+00:00,2019,5,7,1125867002604736513,UPDATE: Trenton Transit Center: Inbound (Eastbound) Elevator Returned to Service - Effective Immediately https://t.co/F6PORQO0x0
124,1557271719,2019-05-07 19:28:39+00:00,2019,5,7,1125844913139191808,"NEC train #3154, the 3:17pm from Metropark is up to 10 min. late due to congestion from Amtrak A2166 ahead at Metropark."
125,1557268372,2019-05-07 18:32:52+00:00,2019,5,7,1125830876896681984,Trenton Transit Center: Inbound (Eastbound) Elevator Serving Tracks 1 and 2 Temporarily Out of Servi... https://t.co/F6PORQO0x0
126,1557261812,2019-05-07 16:43:32+00:00,2019,5,7,1125803361780084741,"NEC train #3844, the 12:34pm from Princeton Junction is up to 10 min. late due congestion from Amtrak A182."
127,1557257372,2019-05-07 15:29:32+00:00,2019,5,7,1125784737480572929,UPDATE: Elizabeth Station: Inbound (Eastbound) Elevator Returned to Service - Effective Immediately https://t.co/stMH4OwQ5w
128,1557249757,2019-05-07 13:22:37+00:00,2019,5,7,1125752800036687877,"Newark Penn Station: Temporary Track Changes - Beginning Monday, May 20, 2019 https://t.co/Js3DnvO77N"
129,1557247353,2019-05-07 12:42:33+00:00,2019,5,7,1125742714887262213,Elizabeth Station: Inbound (Eastbound) Elevator Temporarily Out of Service - Effective Immediately https://t.co/stMH4OwQ5w
130,1557195102,2019-05-06 22:11:42+00:00,2019,5,6,1125523558803886081,"NEC train #3951, the 6:07pm from Princeton Junction is up to 10 min. late due to congestion from Amtrak train A193 ahead."
131,1557185687,2019-05-06 19:34:47+00:00,2019,5,6,1125484069062610944,Secaucus Junction: Escalator 7 Serving Tracks G &amp; H Temporarily Out of Service - Effective Immediately https://t.co/qLQ2Yy3WH7
132,1557178643,2019-05-06 17:37:23+00:00,2019,5,6,1125454524343377920,"NEC train #3843, the 1:21pm from Metuchen, is up to 15 min. late due to a speed restriction."
133,1557173647,2019-05-06 16:14:07+00:00,2019,5,6,1125433570988908544,UPDATE: New Brunswick Station: Inbound (Eastbound) Elevator Returned to Service - Effective Immediately https://t.co/as72l3DcVj
134,1557103387,2019-05-05 20:43:07+00:00,2019,5,5,1125138879516950529,"NEC train #7846, the 4:33pm from Secaucus is up to 10 min. late due to congestion from Amtrak train A96."
135,1557088700,2019-05-05 16:38:20+00:00,2019,5,5,1125077277233037314,"Update: NEC train #7834, the 12:17pm from Trenton is up to 20 min. late due to earlier equipment availability."
136,1557087472,2019-05-05 16:17:52+00:00,2019,5,5,1125072128552898560,"NEC train #7834, the 12:17pm from Trenton is subject to up to 15 min. delay due to equipment availability."
137,1557083095,2019-05-05 15:04:55+00:00,2019,5,5,1125053766330400768,"Update: NEC train #7833, the 10:14am from PSNY is subject up to 50 min. late due to an earlier Amtrak overhead wire… https://t.co/LIku9L96zc"
138,1557081733,2019-05-05 14:42:13+00:00,2019,5,5,1125048054850232322,"Update: NEC train #7833, the 10:14am from PSNY is subject to up to 35 min. delay due to an earlier Amtrak overhead… https://t.co/Lp4uY8fQhU"
